variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_CODE;
units = 1;
process = 0;
population = 17408;
iterations = 256;
candidates = 16;
generations = 1;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:   0  Best Generation:   0  Best=0.32356846  Result=0.3235684633  Seed=C0A9496B  Best Result=04630  Best Index=04630  Best Generation=00001  ResultHash=D9FB  ProgramHash=BD43
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:   1  Best Generation:   1  Best=0.20093799  Result=0.2009379864  Seed=C0A9496C  Best Result=15368  Best Index=15368  Best Generation=00002  ResultHash=1725  ProgramHash=97D2
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:   2  Best Generation:   2  Best=0.13426326  Result=0.1342632622  Seed=C0A9496D  Best Result=02530  Best Index=02530  Best Generation=00003  ResultHash=28DC  ProgramHash=D3B2
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:   3  Best Generation:   3  Best=0.11227715  Result=0.1122771502  Seed=C0A9496E  Best Result=11529  Best Index=11529  Best Generation=00003  ResultHash=FF08  ProgramHash=ABAD
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:   4  Best Generation:   4  Best=0.07919765  Result=0.0791976452  Seed=C0A9496F  Best Result=05206  Best Index=05206  Best Generation=00004  ResultHash=CA37  ProgramHash=BB8C
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:   5  Best Generation:   5  Best=0.06564367  Result=0.0656436682  Seed=C0A94970  Best Result=16390  Best Index=16390  Best Generation=00004  ResultHash=D715  ProgramHash=F314
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:   6  Best Generation:   6  Best=0.05083372  Result=0.0508337170  Seed=C0A94971  Best Result=02584  Best Index=02584  Best Generation=00004  ResultHash=1270  ProgramHash=F111
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:   7  Best Generation:   6  Best=0.05083372  Result=0.0508337170  Seed=C0A94972  Best Result=02584  Best Index=02584  Best Generation=00004  ResultHash=1270  ProgramHash=F111
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:   8  Best Generation:   6  Best=0.05083372  Result=0.0508337170  Seed=C0A94973  Best Result=12961  Best Index=12961  Best Generation=00002  ResultHash=9D43  ProgramHash=F111
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:   9  Best Generation:   6  Best=0.05083372  Result=0.0508337170  Seed=C0A94974  Best Result=17330  Best Index=17330  Best Generation=00003  ResultHash=6211  ProgramHash=F111
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  10  Best Generation:  10  Best=0.04654817  Result=0.0465481691  Seed=C0A94975  Best Result=05881  Best Index=05881  Best Generation=00003  ResultHash=ED8B  ProgramHash=BB8C
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  11  Best Generation:  10  Best=0.04654817  Result=0.0465481691  Seed=C0A94976  Best Result=05881  Best Index=05881  Best Generation=00003  ResultHash=ED8B  ProgramHash=BB8C
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  12  Best Generation:  10  Best=0.04654817  Result=0.0465481691  Seed=C0A94977  Best Result=14444  Best Index=14444  Best Generation=00004  ResultHash=F27A  ProgramHash=BB8C
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  13  Best Generation:  13  Best=0.04459190  Result=0.0445919037  Seed=C0A94978  Best Result=09635  Best Index=09635  Best Generation=00004  ResultHash=93E7  ProgramHash=1D26
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  14  Best Generation:  14  Best=0.03862911  Result=0.0386291146  Seed=C0A94979  Best Result=03085  Best Index=03085  Best Generation=00005  ResultHash=C9E8  ProgramHash=BB8C
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  15  Best Generation:  15  Best=0.03631878  Result=0.0363187790  Seed=C0A9497A  Best Result=03105  Best Index=03105  Best Generation=00003  ResultHash=3E6D  ProgramHash=7B54
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  16  Best Generation:  16  Best=0.03383279  Result=0.0338327885  Seed=C0A9497B  Best Result=02468  Best Index=02468  Best Generation=00006  ResultHash=5A41  ProgramHash=7B54
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  17  Best Generation:  16  Best=0.03383279  Result=0.0338327885  Seed=C0A9497C  Best Result=02468  Best Index=02468  Best Generation=00006  ResultHash=5A41  ProgramHash=7B54
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  18  Best Generation:  16  Best=0.03383279  Result=0.0338327885  Seed=C0A9497D  Best Result=15654  Best Index=15654  Best Generation=00004  ResultHash=73FB  ProgramHash=7B54
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  19  Best Generation:  19  Best=0.03204006  Result=0.0320400596  Seed=C0A9497E  Best Result=15551  Best Index=15551  Best Generation=00004  ResultHash=3955  ProgramHash=7B54
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  20  Best Generation:  20  Best=0.03057301  Result=0.0305730104  Seed=C0A9497F  Best Result=14250  Best Index=14250  Best Generation=00004  ResultHash=885F  ProgramHash=7B54
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  21  Best Generation:  21  Best=0.02937013  Result=0.0293701291  Seed=C0A94980  Best Result=04339  Best Index=04339  Best Generation=00003  ResultHash=C119  ProgramHash=7B54
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  22  Best Generation:  21  Best=0.02937013  Result=0.0293701291  Seed=C0A94981  Best Result=04339  Best Index=04339  Best Generation=00003  ResultHash=C119  ProgramHash=7B54
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  23  Best Generation:  21  Best=0.02937013  Result=0.0293701291  Seed=C0A94982  Best Result=10635  Best Index=10635  Best Generation=00003  ResultHash=DA5C  ProgramHash=7B54
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  24  Best Generation:  21  Best=0.02937013  Result=0.0293701291  Seed=C0A94983  Best Result=17038  Best Index=17038  Best Generation=00003  ResultHash=D5BA  ProgramHash=7B54
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  25  Best Generation:  21  Best=0.02937013  Result=0.0293701291  Seed=C0A94984  Best Result=17342  Best Index=17342  Best Generation=00006  ResultHash=8F49  ProgramHash=7B54
