FIRESTARTER_UNIT: Generation:  51  Best=0.00012779  Seed=C0A95E93  ResultHash=54FF  ProgramHash=207C
FIRESTARTER_UNIT: Generation:  52  Best=0.00012779  Seed=C0A95EFA  ResultHash=F08C  ProgramHash=D6CC
FIRESTARTER_UNIT: Generation:  53  Best=0.00012779  Seed=C0A95F61  ResultHash=69AB  ProgramHash=CFAE
FIRESTARTER_UNIT: Generation:  54  Best=0.00012779  Seed=C0A95FC8  ResultHash=E080  ProgramHash=91AB
FIRESTARTER_UNIT: Generation:  55  Best=0.00012779  Seed=C0A9602F  ResultHash=5B82  ProgramHash=B6A3
FIRESTARTER_UNIT: Generation:  56  Best=0.00012779  Seed=C0A96096  ResultHash=24F3  ProgramHash=60A8
FIRESTARTER_UNIT: Generation:  57  Best=0.00012779  Seed=C0A960FD  ResultHash=2781  ProgramHash=F8D8
FIRESTARTER_UNIT: Generation:  58  Best=0.00012779  Seed=C0A96164  ResultHash=00A5  ProgramHash=3599
FIRESTARTER_UNIT: Generation:  59  Best=0.00012779  Seed=C0A961CB  ResultHash=467F  ProgramHash=CB3B
FIRESTARTER_UNIT: Generation:  60  Best=0.00012779  Seed=C0A96232  ResultHash=9E50  ProgramHash=1930
FIRESTARTER_UNIT: Generation:  61  Best=0.00012779  Seed=C0A96299  ResultHash=D01A  ProgramHash=42EE
FIRESTARTER_UNIT: Generation:  62  Best=0.00012779  Seed=C0A96300  ResultHash=B48C  ProgramHash=9CF5
FIRESTARTER_UNIT: Generation:  63  Best=0.00012779  Seed=C0A96367  ResultHash=F33F  ProgramHash=C86B
FIRESTARTER_UNIT: Generation:  64  Best=0.00012779  Seed=C0A963CE  ResultHash=4DE1  ProgramHash=0F4C
FIRESTARTER_UNIT: Generation:  65  Best=0.00012779  Seed=C0A96435  ResultHash=0413  ProgramHash=70B9
FIRESTARTER_UNIT: Generation:  66  Best=0.00012779  Seed=C0A9649C  ResultHash=8E01  ProgramHash=64DB
FIRESTARTER_UNIT: Generation:  67  Best=0.00012779  Seed=C0A96503  ResultHash=C269  ProgramHash=4822
FIRESTARTER_UNIT: Generation:  68  Best=0.00012779  Seed=C0A9656A  ResultHash=5D95  ProgramHash=3599
FIRESTARTER_UNIT: Generation:  69  Best=0.00012779  Seed=C0A965D1  ResultHash=00D3  ProgramHash=1C6D
FIRESTARTER_UNIT: Generation:  70  Best=0.00012779  Seed=C0A96638  ResultHash=1973  ProgramHash=0D4E
FIRESTARTER_UNIT: Generation:  71  Best=0.00012779  Seed=C0A9669F  ResultHash=F060  ProgramHash=F8D8
FIRESTARTER_OPTIMIZE: Generation:   0  Best=2.20769382  Seed=C0A949CE  ResultHash=857C  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:   1  Best=0.00098136  Seed=C0A94A32  ResultHash=C06B  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:   2  Best=0.00075632  Seed=C0A94A96  ResultHash=0AFB  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:   3  Best=0.00072506  Seed=C0A94AFA  ResultHash=4E1C  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:   4  Best=0.00072384  Seed=C0A94B5E  ResultHash=0ACA  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:   5  Best=0.00072384  Seed=C0A94BC2  ResultHash=A5FE  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:   6  Best=0.00072384  Seed=C0A94C26  ResultHash=9FEB  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:   7  Best=0.00071204  Seed=C0A94C8A  ResultHash=2102  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:   8  Best=0.00071204  Seed=C0A94CEE  ResultHash=19C3  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:   9  Best=0.00071204  Seed=C0A94D52  ResultHash=F983  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  10  Best=0.00052020  Seed=C0A94DB6  ResultHash=DD1C  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  11  Best=0.00042883  Seed=C0A94E1A  ResultHash=E2E4  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  12  Best=0.00030473  Seed=C0A94E7E  ResultHash=D94B  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  13  Best=0.00017390  Seed=C0A94EE2  ResultHash=8D88  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  14  Best=0.00015521  Seed=C0A94F46  ResultHash=CE25  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  15  Best=0.00013316  Seed=C0A94FAA  ResultHash=31AA  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  16  Best=0.00011802  Seed=C0A9500E  ResultHash=B03B  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  17  Best=0.00011227  Seed=C0A95072  ResultHash=404A  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  18  Best=0.00009346  Seed=C0A950D6  ResultHash=1F47  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  19  Best=0.00009346  Seed=C0A9513A  ResultHash=D86C  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  20  Best=0.00008333  Seed=C0A9519E  ResultHash=AFE7  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  21  Best=0.00007665  Seed=C0A95202  ResultHash=C53E  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  22  Best=0.00007665  Seed=C0A95266  ResultHash=766D  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  23  Best=0.00007665  Seed=C0A952CA  ResultHash=351E  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  24  Best=0.00007665  Seed=C0A9532E  ResultHash=5FFD  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  25  Best=0.00007665  Seed=C0A95392  ResultHash=996F  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  26  Best=0.00007665  Seed=C0A953F6  ResultHash=06CF  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  27  Best=0.00007665  Seed=C0A9545A  ResultHash=356D  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  28  Best=0.00007665  Seed=C0A954BE  ResultHash=8952  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  29  Best=0.00007665  Seed=C0A95522  ResultHash=9EA8  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  30  Best=0.00007665  Seed=C0A95586  ResultHash=3E04  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  31  Best=0.00007665  Seed=C0A955EA  ResultHash=2731  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  32  Best=0.00007665  Seed=C0A9564E  ResultHash=8DD8  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  33  Best=0.00007665  Seed=C0A956B2  ResultHash=0613  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  34  Best=0.00007665  Seed=C0A95716  ResultHash=7A04  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  35  Best=0.00007653  Seed=C0A9577A  ResultHash=8020  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  36  Best=0.00007653  Seed=C0A957DE  ResultHash=80DD  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  37  Best=0.00007641  Seed=C0A95842  ResultHash=E2B2  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  38  Best=0.00007641  Seed=C0A958A6  ResultHash=B7F7  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  39  Best=0.00007641  Seed=C0A9590A  ResultHash=A99C  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  40  Best=0.00007558  Seed=C0A9596E  ResultHash=9A24  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  41  Best=0.00007558  Seed=C0A959D2  ResultHash=9E50  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  42  Best=0.00007558  Seed=C0A95A36  ResultHash=7B53  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  43  Best=0.00007480  Seed=C0A95A9A  ResultHash=A62B  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  44  Best=0.00007480  Seed=C0A95AFE  ResultHash=34E9  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  45  Best=0.00007480  Seed=C0A95B62  ResultHash=667B  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  46  Best=0.00007480  Seed=C0A95BC6  ResultHash=C243  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  47  Best=0.00007480  Seed=C0A95C2A  ResultHash=6A86  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  48  Best=0.00007480  Seed=C0A95C8E  ResultHash=C561  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  49  Best=0.00007480  Seed=C0A95CF2  ResultHash=8AD8  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  50  Best=0.00007367  Seed=C0A95D56  ResultHash=248B  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  51  Best=0.00007200  Seed=C0A95DBA  ResultHash=5E5D  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  52  Best=0.00007200  Seed=C0A95E1E  ResultHash=ADFA  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  53  Best=0.00007200  Seed=C0A95E82  ResultHash=2F31  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  54  Best=0.00007200  Seed=C0A95EE6  ResultHash=87BB  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  55  Best=0.00006971  Seed=C0A95F4A  ResultHash=201F  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  56  Best=0.00006971  Seed=C0A95FAE  ResultHash=54FF  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  57  Best=0.00006971  Seed=C0A96012  ResultHash=EE7A  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  58  Best=0.00006971  Seed=C0A96076  ResultHash=8B91  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  59  Best=0.00006971  Seed=C0A960DA  ResultHash=D151  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  60  Best=0.00006971  Seed=C0A9613E  ResultHash=54E4  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  61  Best=0.00006971  Seed=C0A961A2  ResultHash=A751  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  62  Best=0.00006971  Seed=C0A96206  ResultHash=91AA  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  63  Best=0.00006971  Seed=C0A9626A  ResultHash=13D9  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  64  Best=0.00006971  Seed=C0A962CE  ResultHash=2499  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  65  Best=0.00006971  Seed=C0A96332  ResultHash=30E9  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  66  Best=0.00006971  Seed=C0A96396  ResultHash=5667  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  67  Best=0.00006971  Seed=C0A963FA  ResultHash=B924  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  68  Best=0.00006971  Seed=C0A9645E  ResultHash=09CD  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  69  Best=0.00006971  Seed=C0A964C2  ResultHash=B09A  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  70  Best=0.00006971  Seed=C0A96526  ResultHash=82CC  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  71  Best=0.00006971  Seed=C0A9658A  ResultHash=6DD6  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  72  Best=0.00006971  Seed=C0A965EE  ResultHash=FA63  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  73  Best=0.00006971  Seed=C0A96652  ResultHash=000A  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  74  Best=0.00006971  Seed=C0A966B6  ResultHash=4FA2  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  75  Best=0.00006971  Seed=C0A9671A  ResultHash=42BF  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  76  Best=0.00006971  Seed=C0A9677E  ResultHash=2B94  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  77  Best=0.00006971  Seed=C0A967E2  ResultHash=A369  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  78  Best=0.00006971  Seed=C0A96846  ResultHash=3073  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  79  Best=0.00006971  Seed=C0A968AA  ResultHash=6F39  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  80  Best=0.00006938  Seed=C0A9690E  ResultHash=1377  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  81  Best=0.00006938  Seed=C0A96972  ResultHash=01EA  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  82  Best=0.00006938  Seed=C0A969D6  ResultHash=B1E2  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  83  Best=0.00006938  Seed=C0A96A3A  ResultHash=DC50  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  84  Best=0.00006938  Seed=C0A96A9E  ResultHash=CB35  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  85  Best=0.00006938  Seed=C0A96B02  ResultHash=C7B2  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  86  Best=0.00006938  Seed=C0A96B66  ResultHash=CA58  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  87  Best=0.00006938  Seed=C0A96BCA  ResultHash=A9BA  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  88  Best=0.00006938  Seed=C0A96C2E  ResultHash=0656  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  89  Best=0.00006938  Seed=C0A96C92  ResultHash=E3D0  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  90  Best=0.00006938  Seed=C0A96CF6  ResultHash=4ECC  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  91  Best=0.00006938  Seed=C0A96D5A  ResultHash=EA1D  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  92  Best=0.00006938  Seed=C0A96DBE  ResultHash=2F8E  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  93  Best=0.00006938  Seed=C0A96E22  ResultHash=CDB6  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  94  Best=0.00006938  Seed=C0A96E86  ResultHash=9CF7  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  95  Best=0.00006938  Seed=C0A96EEA  ResultHash=1B6D  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  96  Best=0.00006938  Seed=C0A96F4E  ResultHash=8870  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  97  Best=0.00006938  Seed=C0A96FB2  ResultHash=CC79  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  98  Best=0.00006938  Seed=C0A97016  ResultHash=230D  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation:  99  Best=0.00006938  Seed=C0A9707A  ResultHash=76CA  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation: 100  Best=0.00006938  Seed=C0A970DE  ResultHash=C411  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation: 101  Best=0.00006938  Seed=C0A97142  ResultHash=278D  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation: 102  Best=0.00006938  Seed=C0A971A6  ResultHash=7346  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation: 103  Best=0.00006938  Seed=C0A9720A  ResultHash=FF04  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation: 104  Best=0.00006938  Seed=C0A9726E  ResultHash=C897  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation: 105  Best=0.00006938  Seed=C0A972D2  ResultHash=1A05  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation: 106  Best=0.00006938  Seed=C0A97336  ResultHash=9030  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation: 107  Best=0.00006938  Seed=C0A9739A  ResultHash=B744  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation: 108  Best=0.00006938  Seed=C0A973FE  ResultHash=7E40  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation: 109  Best=0.00006938  Seed=C0A97462  ResultHash=8370  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation: 110  Best=0.00006938  Seed=C0A974C6  ResultHash=FDA4  ProgramHash=3599
FIRESTARTER_OPTIMIZE: Generation: 111  Best=0.00006938  Seed=C0A9752A  ResultHash=FDA9  ProgramHash=3599
