CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
samples = 15
instructions = 32
registers = 32
opcodes = 2

targetMin = 0.000000f
targetMax = 6.283185f

mode = FIRESTARTER_OPTIMIZE
units = 1
processes = 0
iterations = 256
candidates = 16
generations = 100
precision = 0
evolve = FIRESTARTER_EVOLVE_BEST
attempts = 32
seed = 0
scale = 0.100000f
startScale = 2.000000f
startResult = 10.000000f

FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=0  Age=0 *Result=0.00032318  Best=0.00032318  BestGen=0  Time=0.0000 Seconds  Run Time=1.7466 Seconds  TestError=0.00000137
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=1  Age=0 *Result=0.00031018  Best=0.00031018  BestGen=1  Time=2.8731 Seconds  Run Time=2.8731 Seconds  TestError=0.00000039
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=2  Age=0 *Result=0.00029504  Best=0.00029504  BestGen=2  Time=0.2456 Seconds  Run Time=3.1187 Seconds  TestError=0.00000033
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=3  Age=0 *Result=0.00022514  Best=0.00022514  BestGen=3  Time=0.2453 Seconds  Run Time=3.3640 Seconds  TestError=0.00000088
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=4  Age=0 *Result=0.00019127  Best=0.00019127  BestGen=4  Time=0.2435 Seconds  Run Time=3.6075 Seconds  TestError=0.00000045
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=5  Age=0 *Result=0.00018036  Best=0.00018036  BestGen=5  Time=0.2435 Seconds  Run Time=3.8511 Seconds  TestError=0.00000143
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=6  Age=0 *Result=0.00017703  Best=0.00017703  BestGen=6  Time=0.2441 Seconds  Run Time=4.0952 Seconds  TestError=0.00000049
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=7  Age=0 *Result=0.00016725  Best=0.00016725  BestGen=7  Time=0.2434 Seconds  Run Time=4.3386 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=8  Age=0 *Result=0.00016487  Best=0.00016487  BestGen=8  Time=0.2451 Seconds  Run Time=4.5837 Seconds  TestError=0.00000088
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=9  Age=0 *Result=0.00016320  Best=0.00016320  BestGen=9  Time=0.2439 Seconds  Run Time=4.8275 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=10  Age=0 *Result=0.00016272  Best=0.00016272  BestGen=10  Time=0.2454 Seconds  Run Time=5.0730 Seconds  TestError=0.00000262
